"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
157,595465,"Winkler, Dan",787,19.9,0.172,0.172,0.235,0.345,0.33,0.309,0.151,5,29,83.9,20.6,2551,94,94.45,18,69,88,0.5,6.58,112,153,115,151,297,322,297
155,502522,"Miller, Justin",295,52.5,0.326,0.372,0.3,0.698,0.444,0.474,0.349,14,43,95.4,20.2,2296,92.8,92.96,16,82,73,0.20000000000000284,6.4,113,153,121,147,298,320,297
155,656986,"Sousa, Bennett",365,42.5,0.438,0.25,0.4,0.688,0.499,0.435,0.356,14,32,94.8,16.3,2055,94,93.88,13,80,75,-0.09999999999999432,6.2,108,151,112,146,299,324,300
155,593974,"Peralta, Wandy",1624,9.5,0.304,0.435,0.2,0.739,0.453,0.445,0.287,7,23,91,11.7,2209,95.6,94.38,12,61,94,-1.1999999999999886,5.67,108,152,117,147,298,322,289
154,606965,"Devenski, Chris",386,39.9,0.472,0.389,0.469,0.861,0.558,0.574,0.418,17,36,97.5,11.6,2195,93.4,92.83,10,74,80,-0.6000000000000085,6.06,110,152,119,148,300,325,299
154,663366,"Burrows, Beau",267,57.7,0.32,0.36,0.3,0.68,0.427,0.409,0.291,8,25,94.5,24.5,2194,93.1,91.85,13,85,69,-1.1999999999999886,5.54,104,154,117,147,300,330,288
154,670174,"Winckowski, Josh",1194,12.9,0.278,0.139,0.29,0.417,0.306,0.283,0.229,10,36,86.4,16.8,2201,93.7,94.18,12,73,81,0.5,6.52,113,158,116,151,290,326,297
153,592169,"Brice, Austin",380,40.3,0.194,0.167,0.273,0.361,0.299,0.271,0.155,7,36,91.1,21.7,2241,92.8,91.32,17,72,81,-1.5,5.48,113,154,123,148,290,319,297
152,643778,"Webb, Tyler",392,38.8,0.333,0.111,0.45,0.444,0.423,0.391,0.279,9,27,95,13.6,2129,90.6,91.11,15,70,82,0.5,6.6,108,150,118,145,295,318,294
151,488748,"Buchter, Ryan",294,51.4,0.355,0.419,0.333,0.774,0.506,0.426,0.277,11,31,94.7,20.4,2217,90.5,91.03,12,71,80,0.5,6.77,109,152,117,150,303,329,299
149,656578,"Jackson, Andre",355,42,0.351,0.108,0.464,0.459,0.409,0.33,0.24,13,37,84.4,14.9,2212,93.4,93.57,16,72,77,0.19999999999998863,6.34,111,156,117,148,298,313,293
148,641312,"Anderson, Shaun",458,32.3,0.359,0.359,0.333,0.718,0.462,0.386,0.286,14,39,92.9,22.5,2524,93.2,93.31,17,75,73,0.09999999999999432,6.68,110,152,119,148,300,324,298
148,544365,"Bañuelos, Manny",718,20.6,0.167,0.111,0.3,0.278,0.299,0.283,0.179,3,18,90.2,3.8,2049,93.7,93.93,13,57,91,0.20000000000000284,6.45,111,149,117,148,295,318,291
148,622065,"Young, Alex",1357,10.9,0.357,0.321,0.333,0.679,0.492,0.557,0.411,10,28,90.8,5.9,2261,91.5,90.85,10,59,89,-0.5999999999999943,5.9,110,151,116,149,295,321,297
147,623211,"Brazoban, Huascar",631,23.3,0.304,0.348,0.333,0.652,0.465,0.393,0.223,7,23,91.3,18.8,2231,97.3,96.17,10,54,93,-1.0999999999999943,5.81,109,154,119,149,298,315,288
147,667725,"Tyler, Kyle",230,63.9,0.053,0.079,0.03,0.132,0.18,0.288,0.169,2,38,87,14.1,2143,90.8,91.97,8,68,79,1.2000000000000028,6.89,112,159,123,149,301,321,297
147,665871,"Assad, Javier",690,21.3,0.281,0.25,0.32,0.531,0.382,0.391,0.28,9,32,89.5,29,2211,92.9,93.21,16,65,82,0.29999999999999716,6.54,110,153,113,153,299,321,292
146,657272,"Uelmen, Erich",463,31.5,0.259,0.148,0.286,0.407,0.361,0.364,0.256,7,27,88.9,23.5,2149,93.7,90.57,12,56,90,-3.1000000000000085,6.72,110,149,114,154,298,318,290
145,657044,"Thompson, Ryan",1162,12.5,0.082,0.082,0.125,0.163,0.127,0.219,0.162,4,49,90.6,20.1,2192,92.2,92.66,23,88,57,0.5,6.87,108,153,115,147,300,321,294
143,676477,"Whitlock, Garrett",2316,6.2,0.075,0.225,0,0.3,0.19,0.219,0.131,3,40,86.5,7.1,2124,96,97.78,26,73,70,1.7999999999999972,7.28,114,158,119,149,287,326,300
140,543351,"Jackson, Jay",403,34.7,0.172,0.103,0.235,0.276,0.277,0.325,0.195,5,29,90.3,20.5,2282,94.7,94.69,14,54,86,0,6.32,110,154,113,149,299,323,298
140,669084,"Hall, DL",269,52,0.25,0.042,0.375,0.292,0.327,0.292,0.201,6,24,80.9,8.9,2248,96.2,96.82,17,69,71,0.5999999999999943,6.81,104,149,115,146,301,317,291
139,594056,"Guduan, Reymin",229,60.7,0.389,0.111,0.351,0.5,0.369,0.46,0.383,14,36,89.7,12.4,2302,93.8,93.22,8,65,74,-0.5999999999999943,6,111,148,122,149,300,325,301
136,605538,"Wisler, Matt",1536,8.9,0.2,0.15,0.188,0.35,0.276,0.338,0.236,4,20,91.9,29.7,2037,90.6,89.93,4,35,101,-0.6999999999999886,6,108,168,120,150,300,323,297
136,664123,"Effross, Scott",1037,13.1,0.148,0,0.333,0.148,0.22,0.199,0.111,4,27,92.2,27,2253,90.8,89.84,15,52,84,-1,6.03,110,152,121,155,292,322,295
135,656266,"Bukauskas, J.B.",286,47.2,0.5,0.321,0.48,0.821,0.572,0.486,0.369,14,28,94.3,15.9,2308,94.5,92.98,6,61,74,-1.5,5.45,111,152,117,150,300,326,298
135,605441,"Ríos, Yacksel",458,29.5,0.267,0.233,0.35,0.5,0.373,0.401,0.25,8,30,91.3,21.9,2054,96.9,96.76,17,63,72,-0.10000000000000853,6.23,113,154,119,149,294,328,301
135,552640,"Kittredge, Andrew",1215,11.1,0.235,0.206,0.24,0.441,0.299,0.417,0.312,8,34,84.4,18.4,2568,94.4,95.04,11,86,48,0.5999999999999943,6.68,111,155,111,150,296,323,298
134,613534,"Adams, Austin",1010,13.3,0.278,0.278,0.357,0.556,0.43,0.349,0.225,5,18,86.8,17,2569,94,93.27,12,46,88,-0.7000000000000028,5.89,113,153,127,146,302,321,310
134,676641,"Sulser, Beau",360,37.2,0.267,0.167,0.333,0.433,0.336,0.302,0.221,8,30,92.1,12.9,2344,92.8,92.71,10,60,74,-0.09999999999999432,6.41,107,156,119,148,300,321,298
133,572971,"Keuchel, Dallas",3891,3.4,0.379,0.552,0.292,0.931,0.546,0.513,0.366,11,29,95,15.8,2196,88.4,88.13,5,60,73,-0.30000000000001137,5.91,112,153,121,148,298,320,296
131,544931,"Strasburg, Stephen",445,29.4,0.296,0.519,0.286,0.815,0.499,0.444,0.266,8,27,94.2,13.6,2054,91.6,92.89,11,47,84,1.3000000000000114,7.09,112,154,114,150,302,317,293
130,593604,"Baldonado, Alberto",215,60.5,0.273,0.182,0.333,0.455,0.367,0.374,0.253,9,33,84.9,15.5,2259,93.8,94.21,15,62,68,0.4000000000000057,6.48,111,151,120,141,298,325,293
130,501625,"Alvarez, Jose",1243,10.5,0.194,0.129,0.208,0.323,0.26,0.287,0.21,6,31,85.4,12.8,2288,91.3,91.36,11,57,73,0.10000000000000853,6.43,113,156,114,150,293,320,295
128,669713,"Wesneski, Hayden",495,25.9,0.12,0.08,0.167,0.2,0.158,0.128,0.102,3,25,85.5,18.6,2148,93.1,93.88,15,63,65,0.8000000000000114,6.71,114,155,118,151,301,321,294
128,656620,"Klobosits, Gabe",194,66,0.313,0.063,0.357,0.375,0.332,0.281,0.236,10,32,94.6,17.8,2183,94.7,95.09,13,69,59,0.3999999999999915,6.47,106,156,118,144,303,325,304
127,676424,"Bettinger, Alec",199,63.8,0.25,0.094,0.286,0.344,0.28,0.339,0.307,8,32,90.7,20.7,2106,91.5,92.01,10,70,57,0.5,6.56,112,153,120,149,296,319,295
127,646242,"Diaz, Jhonathan",473,26.8,0.28,0.08,0.304,0.36,0.357,0.357,0.236,7,25,92.4,19.1,2109,90.7,90.66,4,52,75,0,6.46,109,152,115,147,299,324,293
127,458676,"Lindblom, Josh",342,37.1,0.3,0.133,0.45,0.433,0.365,0.345,0.262,9,30,92.5,25.1,2593,90.3,90.08,14,62,65,-0.20000000000000284,6.25,104,151,119,147,302,324,294
127,686753,"Jameson, Drey",369,34.4,0.235,0.118,0.259,0.353,0.289,0.383,0.312,8,34,93.9,12.6,2234,95.9,94.69,12,67,60,-1.2000000000000028,5.73,114,155,123,151,299,322,297
126,642701,"Santana, Dennis",1900,6.6,0.121,0.182,0.154,0.303,0.265,0.283,0.148,4,33,88.6,26.6,2459,97,96.05,18,64,62,-0.9000000000000057,5.92,112,155,129,147,300,319,293
126,670810,"Gillaspie, Logan",262,48.1,0.297,0.081,0.333,0.378,0.306,0.393,0.324,11,37,92.4,16.4,2151,95.2,95.01,9,64,62,-0.20000000000000284,6.25,108,156,118,149,298,322,294
125,669912,"Snead, Kirby",891,14,0.111,0.037,0.214,0.148,0.196,0.25,0.152,3,27,89.3,24.1,2504,93.5,92.97,14,53,72,-0.5,6.16,105,149,117,147,302,321,291
125,605541,"Wright Jr., Mike",325,38.5,0.226,0.097,0.269,0.323,0.287,0.251,0.186,7,31,85.4,15.8,2223,91.9,92.14,13,68,57,0.19999999999998863,6.35,110,152,117,149,299,320,295
124,607560,"Harper, Ryne",567,21.9,0.2,0.167,0.227,0.367,0.302,0.29,0.211,6,30,87,11.7,1822,86.5,87.08,10,52,72,0.5999999999999943,6.42,108,154,124,143,300,318,292
120,461325,"Clippard, Tyler",523,22.9,0.167,0.083,0.222,0.25,0.217,0.192,0.137,4,24,81.5,19.8,2250,88.7,88.27,12,60,60,-0.4000000000000057,6.15,110,152,119,149,297,323,295
119,655889,"Rodríguez, Manuel",503,23.7,0.227,0.227,0.25,0.455,0.402,0.421,0.259,5,22,90,21.4,2305,96.5,96.75,15,54,65,0.29999999999999716,6.31,111,156,117,151,296,322,298
119,672582,"Zerpa, Angel",227,52.4,0.229,0.086,0.233,0.314,0.253,0.343,0.312,8,35,92.4,11.5,2137,94.1,92.71,3,52,67,-1.3999999999999915,5.44,112,157,117,149,305,324,299
119,453281,"LeBlanc, Wade",794,15,0.189,0.162,0.161,0.351,0.252,0.353,0.276,7,37,85.8,24,1994,87.5,87.25,6,56,63,-0.29999999999999716,6.11,113,153,117,148,298,316,290
119,668941,"Romero, JoJo",442,26.9,0.292,0.25,0.357,0.542,0.389,0.334,0.233,7,24,88.7,8.6,2189,95.1,93.65,10,51,68,-1.3999999999999915,5.43,111,150,115,148,297,323,297
116,656981,"Solomon, Peter",227,51.1,0.12,0,0.158,0.12,0.203,0.296,0.206,3,25,90,12.7,2178,92.1,91.56,12,58,58,-0.5,6.07,112,155,117,152,290,318,291
116,452027,"Albers, Andrew",365,31.8,0.258,0.419,0.211,0.677,0.42,0.434,0.296,8,31,84.8,25.1,2187,88.4,88.07,5,58,58,-0.30000000000001137,6.21,105,155,120,148,298,330,291
115,543521,"McHugh, Collin",2058,5.6,0.214,0,0.375,0.214,0.251,0.338,0.272,3,14,90.4,14.4,2273,90.6,90.9,11,37,78,0.30000000000001137,6.65,107,153,118,150,300,316,293
114,518748,"Grimm, Justin",277,41.2,0.435,0.174,0.5,0.609,0.499,0.444,0.349,10,23,92.1,16.6,2114,92.6,93.37,7,46,68,0.8000000000000114,6.89,110,150,123,147,296,317,296
114,626929,"Thorpe, Lewis",251,45.4,0.333,0.143,0.353,0.476,0.402,0.37,0.281,7,21,94.8,5.2,1957,89.1,90.09,5,43,71,1,6.88,103,154,115,148,308,330,295
113,431148,"Kazmir, Scott",207,54.6,0.304,0.217,0.353,0.522,0.399,0.378,0.26,7,23,95,9.8,2152,92.4,91.65,6,55,58,-0.7000000000000028,5.8,115,159,116,151,296,323,292
113,665896,"Marte, Jose",349,32.4,0.273,0.545,0.2,0.818,0.583,0.573,0.297,3,11,100,24.4,2348,96.5,97.6,10,37,76,1.0999999999999943,7.02,114,155,122,151,294,322,292
112,643400,"Knight, Dusten",378,29.6,0.35,0.35,0.4,0.7,0.47,0.409,0.293,7,20,93.5,19.3,2109,90.3,90.2,8,39,73,-0.09999999999999432,6.37,106,154,117,147,295,324,296
111,669135,"Sceroler, Mac",198,56.1,0.4,0.4,0.421,0.8,0.538,0.46,0.309,10,25,93.1,21.9,2487,92.7,92.69,7,51,60,0,6.32,112,151,124,150,300,319,296
110,671345,"Foley, Jason",1159,9.5,0.286,0.048,0.429,0.333,0.339,0.354,0.263,6,21,87.7,4.9,2192,96.1,96.39,10,52,58,0.30000000000001137,6.55,111,157,120,149,299,326,295
108,605309,"Kela, Keone",203,53.2,0.375,0.375,0.364,0.75,0.471,0.408,0.335,6,16,93.2,13.9,2336,94.7,94.54,5,39,69,-0.20000000000000284,6.35,115,156,125,148,294,317,307
107,676720,"Romero, Tommy",191,56,0.462,0.846,0.333,1.308,0.719,0.65,0.438,6,13,94.6,22.3,1953,90.2,90.91,7,45,62,0.7000000000000028,6.79,109,162,122,149,296,319,298
106,664202,"Cyr, Tyler",224,47.3,0.059,0.059,0.125,0.118,0.214,0.295,0.17,1,17,98.8,16.5,2149,94.4,95.84,11,45,61,1.3999999999999915,7.11,114,153,124,151,302,323,299
105,665733,"Santos, Antonio",176,59.7,0.259,0.222,0.261,0.481,0.37,0.367,0.282,7,27,88.3,15.1,2157,95.5,95.53,2,39,66,0,6.3,114,153,122,147,299,326,300
105,605359,"Marshall, Evan",435,24.1,0.125,0.063,0.154,0.188,0.221,0.267,0.16,2,16,86.5,27.8,2442,93.1,92.04,12,44,61,-1.0999999999999943,5.7,115,152,116,149,299,318,295
105,621139,"Kriske, Brooks",194,54.1,0.423,0.846,0.211,1.269,0.668,0.423,0.26,11,26,91.6,20.7,2208,95.3,95.37,6,57,48,0.10000000000000853,6.33,109,149,116,143,295,322,287
104,658431,"Medina, Adonis",551,18.9,0.214,0.286,0.222,0.5,0.37,0.338,0.203,3,14,92.6,15.3,2348,93,92.36,10,36,68,-0.5999999999999943,5.91,110,152,119,148,300,326,296
103,571676,"Frankoff, Seth",260,39.6,0.391,0.348,0.368,0.739,0.52,0.452,0.316,9,23,85.7,20,2411,91.3,91.19,3,47,56,-0.09999999999999432,6.21,108,152,117,149,305,332,303
103,476594,"Stock, Robert",168,61.3,0.35,0.35,0.357,0.7,0.511,0.496,0.336,7,20,94.5,7.4,2033,96.2,96.37,8,39,64,0.20000000000000284,6.44,108,151,110,150,293,324,299
102,677161,"Kelly, Zack",222,45.9,0.174,0.043,0.211,0.217,0.212,0.201,0.169,4,23,83,10,2145,94.6,94.88,5,41,61,0.30000000000001137,6.68,109,158,113,151,294,329,293
102,668338,"Miller, Tyson",228,44.7,0.333,0,0.353,0.333,0.38,0.342,0.247,6,18,80.7,12,2105,90.8,92.23,9,46,56,1.4000000000000057,7.12,111,149,115,144,301,318,290
101,453192,"Miller, Andrew",620,16.3,0.316,0.316,0.25,0.632,0.46,0.477,0.331,6,19,92.9,14.9,2050,87.9,89.49,3,46,55,1.5999999999999943,7.14,115,153,117,147,293,317,295
101,663992,"Lovelady, Richard",315,32.1,0.294,0.059,0.5,0.353,0.358,0.341,0.273,5,17,90.1,21.5,2491,93.1,94.9,12,40,61,1.8000000000000114,7.14,105,160,111,144,294,323,303
100,663399,"Waddell, Brandon",213,46.9,0.263,0.316,0.267,0.579,0.408,0.437,0.261,5,19,95.6,27.8,2355,92.5,92.27,7,39,61,-0.20000000000000284,6.02,109,150,119,146,298,324,296
99,641726,"Jefferies, Daulton",831,11.9,0.294,0.176,0.385,0.471,0.345,0.306,0.245,5,17,95.7,15.8,2094,92.6,91.85,6,36,63,-0.6999999999999886,5.92,113,152,121,150,297,317,296
99,642100,"Speier, Gabe",403,24.6,0.444,0.333,0.467,0.778,0.536,0.386,0.29,8,18,86.6,29.1,2152,93.7,93.01,9,45,54,-0.7000000000000028,5.92,109,157,117,147,301,325,305
99,642759,"Fernández, Julian",117,84.6,0.24,0.2,0.238,0.44,0.341,0.303,0.207,6,25,91.2,13.8,2420,99,99.78,9,46,53,0.7999999999999972,6.52,112,151,129,151,294,332,308
99,641541,"Duplantier, Jon",270,36.7,0.333,0.333,0.444,0.667,0.479,0.431,0.253,6,18,82.5,29.3,2209,91.2,85.93,11,41,58,-5.299999999999997,7.18,109,154,118,151,300,323,301
99,664584,"Romero, Jhon",168,58.9,0.381,0.19,0.5,0.571,0.399,0.319,0.296,8,21,91.7,16,2096,94.2,93.51,10,51,48,-0.7000000000000028,5.87,105,146,113,139,297,331,292
97,675540,"Curry, Xzavion",165,58.8,0.409,0.227,0.421,0.636,0.509,0.424,0.323,9,22,88.4,14.9,2227,92.1,91.95,7,35,62,-0.09999999999999432,6.18,106,155,115,148,287,313,292
97,446372,"Kluber, Corey",3792,2.6,0.238,0.143,0.267,0.381,0.304,0.331,0.255,5,21,93,13.8,2266,89.5,89.85,5,42,55,0.4000000000000057,6.47,107,157,117,149,298,325,291
97,657585,"Garrett, Reed",196,49.5,0.286,0,0.316,0.286,0.307,0.347,0.279,6,21,89.4,14.8,2280,96,96.08,9,48,49,0.09999999999999432,6.38,107,151,122,146,304,318,300
96,657424,"Gage, Matt",187,51.3,0.13,0.043,0.167,0.174,0.189,0.229,0.163,3,23,84.9,16.4,2135,92.8,92.71,11,53,43,-0.09999999999999432,6.25,110,150,122,146,291,316,293
95,672911,"Cruz, Jesús",163,58.3,0.286,0.333,0.267,0.619,0.444,0.393,0.237,6,21,93.1,22.8,2167,94.9,94.43,11,50,45,-0.5,6.03,114,154,132,148,297,331,305
95,669214,"Menez, Conner",271,35.1,0.263,0.211,0.333,0.474,0.329,0.34,0.286,5,19,86.1,9.8,2180,90.9,91.79,5,38,57,0.8999999999999915,6.75,111,155,118,147,299,321,292
94,621098,"Hanhold, Eric",189,49.7,0.368,0.316,0.357,0.684,0.457,0.467,0.358,7,19,95,15.1,2287,94.9,94.79,7,38,56,-0.10000000000000853,6.33,107,148,118,144,297,323,291
94,571882,"Law, Derek",644,14.6,0.429,0.071,0.545,0.5,0.454,0.322,0.239,6,14,92.4,19.4,2121,94.1,94.56,9,44,50,0.5,6.56,110,154,111,148,293,323,294
94,664944,"Vieaux, Cam",208,45.2,0.333,0.167,0.571,0.5,0.405,0.411,0.304,4,12,96.1,24.6,2256,93.1,92.59,9,43,51,-0.5,5.99,112,153,115,149,297,321,298
93,642083,"Slegers, Aaron",570,16.3,0.35,0.2,0.353,0.55,0.444,0.445,0.349,7,20,90.2,20.9,2011,91.8,92.78,6,38,52,1,6.86,121,160,113,151,301,324,300
92,660825,"Bazardo, Eduard",288,31.9,0.25,0.375,0.154,0.625,0.42,0.458,0.325,4,16,95.1,25.6,2067,94,93.22,5,40,52,-0.7999999999999972,5.89,112,160,121,150,292,327,295
92,641672,"Hatch, Thomas",237,38.8,0.379,0.448,0.348,0.828,0.536,0.472,0.335,11,29,94.1,21,2497,94.1,93.74,6,53,39,-0.3999999999999915,6.22,107,149,115,145,285,317,299
91,572403,"VerHagen, Drew",419,21.7,0.5,0.389,0.583,0.889,0.612,0.541,0.411,9,18,93.8,25.4,2371,94.9,94.65,11,45,46,-0.20000000000000284,6.16,114,154,121,148,298,322,301
91,641420,"Burdi, Zack",177,51.4,0.346,0.346,0.3,0.692,0.463,0.414,0.277,9,26,91.1,25.5,2578,95.8,95.72,11,46,45,-0.09999999999999432,6.2,110,149,118,148,292,320,294
91,683769,"Gaddis, Hunter",171,53.2,0.45,0.7,0.333,1.15,0.675,0.562,0.364,9,20,93.6,24.9,2150,93.4,94.2,8,46,45,0.7999999999999972,6.85,111,157,124,150,292,310,289
90,595014,"Treinen, Blake",1164,7.7,0.118,0.059,0.333,0.176,0.156,0.153,0.117,2,17,81.8,29.2,2424,97.6,96.36,15,43,47,-1.1999999999999886,5.53,118,160,126,151,293,319,300
89,671790,"Bolaños, Ronald",438,20.3,0.278,0.056,0.313,0.333,0.343,0.38,0.291,5,18,93.9,9.8,2203,93.5,94.23,7,39,50,0.7000000000000028,6.58,105,154,120,147,305,328,306
89,594311,"Gustave, Jandel",760,11.7,0.313,0.375,0.375,0.688,0.484,0.468,0.291,5,16,92.6,16.5,2419,96.5,95.88,12,48,41,-0.5999999999999943,5.86,108,154,120,147,298,316,294
88,669093,"Estrada, Jeremiah",117,75.2,0.455,0.273,0.625,0.727,0.505,0.366,0.317,5,11,89.2,17.4,2267,96.7,97.01,14,53,35,0.29999999999999716,6.58,110,150,112,152,301,318,289
88,670046,"Rosenberg, Kenny",193,45.6,0.286,0.071,0.333,0.357,0.37,0.341,0.245,4,14,84.9,26.6,2082,90.7,89.96,4,36,52,-0.7000000000000028,5.77,114,151,119,151,292,325,287
87,621261,"Oswalt, Corey",156,55.8,0.25,0.25,0.286,0.5,0.33,0.372,0.302,5,20,87.2,17.8,2243,92.2,93.22,11,46,41,1,6.96,107,151,112,147,306,337,296
87,543883,"Vincent, Nick",182,47.8,0.15,0.05,0.2,0.2,0.24,0.217,0.129,3,20,89.2,27.9,2366,89,88.87,13,46,41,-0.09999999999999432,6.05,109,157,115,150,301,333,298
86,681885,"Lee, Evan",165,52.1,0.5,0.25,0.556,0.75,0.59,0.538,0.391,6,12,94,19.7,2390,92,91.49,3,25,61,-0.5,6.01,113,157,118,148,301,328,302
85,461872,"Swarzak, Anthony",199,42.7,0.364,0.273,0.5,0.636,0.444,0.354,0.279,8,22,88.5,17.2,2282,93,93.25,5,41,44,0.29999999999999716,6.27,110,154,121,148,300,328,302
85,665759,"Rosso, Ramón",144,59,0.188,0.063,0.231,0.25,0.267,0.364,0.286,3,16,92.6,7.2,2472,94.7,94.08,7,45,40,-0.6000000000000085,5.95,109,152,120,149,293,319,289
85,592145,"Biddle, Jesse",186,45.7,0.438,0.25,0.429,0.688,0.529,0.426,0.295,7,16,82.9,2.5,2607,93,93.61,2,32,53,0.5999999999999943,6.58,103,148,116,148,299,319,294
85,661440,"Llovera, Mauricio",451,18.8,0.278,0.5,0.182,0.778,0.458,0.288,0.18,5,18,95.1,21.8,1989,94.5,94.38,8,42,43,-0.09999999999999432,6.23,111,154,117,149,297,330,291
84,650895,"Castillo, Diego",1779,4.7,0.235,0.412,0.154,0.647,0.377,0.27,0.181,4,17,90.2,18.9,1957,95.6,93.91,7,33,51,-1.6999999999999886,5.33,119,156,125,150,293,322,297
84,592222,"Claudio, Alex",637,13.2,0.412,0.412,0.417,0.824,0.549,0.593,0.424,7,17,92.5,5.7,1962,85.4,83.41,3,27,57,-2,5.72,110,154,118,150,304,327,294
84,670329,"Garcia, Rico",136,61.8,0.182,0.136,0.158,0.318,0.254,0.272,0.221,4,22,92.8,22.9,2379,95.5,94.84,6,48,36,-0.7000000000000028,5.99,111,156,115,150,297,319,294
83,541640,"Ramirez, Erasmo",1614,5.1,0.25,0.042,0.462,0.292,0.251,0.23,0.156,6,24,93,23.3,2186,93.5,93.56,15,44,39,0.09999999999999432,6.38,111,158,131,148,299,317,297
83,660813,"Graterol, Brusdar",1198,6.9,0.313,0.188,0.455,0.5,0.4,0.299,0.216,5,16,91.9,21.4,2107,99.4,98.75,11,47,36,-0.7000000000000028,5.88,114,149,125,148,288,317,301
83,572703,"Bard, Luke",241,34.4,0.188,0.063,0.2,0.25,0.291,0.375,0.287,3,16,91.4,22.9,2570,94,94.09,6,34,49,0.09999999999999432,6.51,112,165,111,152,300,322,295
82,621129,"Cody, Kyle",209,39.2,0.364,0.273,0.429,0.636,0.456,0.449,0.339,8,22,96.6,12.4,2059,95.1,95.29,12,44,38,0.20000000000000284,6.52,114,152,119,148,292,312,294
82,502706,"Holland, Derek",835,9.8,0.417,0.417,0.364,0.833,0.552,0.562,0.41,5,12,97.1,10.1,2296,92.8,92.84,5,34,48,0,6.35,107,152,119,147,296,325,297
81,642073,"Sherfy, Jimmie",230,35.2,0.188,0.188,0.133,0.375,0.273,0.394,0.302,3,16,88,19.4,2261,94.1,94.11,8,41,40,0,6.22,113,160,117,149,298,317,295
81,518858,"Jones, Nate",309,26.2,0.222,0.056,0.235,0.278,0.271,0.39,0.296,4,18,92,19.5,2406,95.5,94.77,14,48,33,-0.7000000000000028,5.83,106,152,116,148,304,321,293
80,657228,"Jewell, Jake",215,37.2,0.5,0.643,0.667,1.143,0.683,0.449,0.282,7,14,84.7,26.2,2082,94.6,95.43,10,35,45,0.8000000000000114,6.68,108,151,120,148,299,325,300
80,623474,"Herget, Jimmy",1295,6.2,0.273,0.091,0.353,0.364,0.326,0.324,0.27,6,22,93,22,2235,91.9,89.55,9,39,41,-2.4000000000000057,4.92,114,154,118,149,300,323,293
79,650347,"Madero, Luís",214,36.9,0.35,0.55,0.294,0.9,0.547,0.517,0.338,7,20,91.6,25.5,2274,89.6,90.27,5,31,48,0.7000000000000028,6.82,112,152,120,150,296,320,291
79,644429,"Severino, Anderson",133,59.4,0.278,0.056,0.357,0.333,0.361,0.362,0.265,5,18,89.6,-3.1,1950,96,95.67,5,31,48,-0.29999999999999716,6.1,108,147,113,143,294,318,293
78,676879,"Ashby, Aaron",2410,3.2,0.263,0.158,0.333,0.421,0.346,0.321,0.249,5,19,85.6,8,2107,95.8,94.35,6,32,46,-1.5,5.41,109,151,118,145,296,318,296
75,676103,"Jones, Damon",116,64.7,0.167,0,0.2,0.167,0.308,0.327,0.179,2,12,86.9,12.4,2230,93,91.79,7,29,46,-1.2000000000000028,6.22,107,151,115,146,296,322,284
74,502171,"Cobb, Alex",3997,1.9,0,0,0,0,0.138,0.25,0.125,0,8,86.6,10.4,2121,93.3,92.42,2,22,52,-0.8999999999999915,5.81,112,156,120,150,301,325,300
73,656290,"Carlton, Drew",193,37.8,0.375,0.313,0.417,0.688,0.463,0.42,0.311,6,16,91.4,21.5,2024,90.4,89.77,7,38,35,-0.6000000000000085,5.91,109,153,118,149,300,328,296
73,686972,"Waites, Cole",104,70.2,0.333,0.333,0.364,0.667,0.468,0.376,0.271,5,15,92,20.8,2267,96,97.62,2,33,40,1.5999999999999943,7.17,112,153,118,147,307,326,301
71,657649,"Koenig, Jared",653,10.9,0.125,0.063,0.143,0.188,0.197,0.275,0.21,2,16,90.3,14.4,2152,89.4,89.95,3,33,38,0.5,6.61,109,155,119,150,298,327,297
70,663629,"Small, Ethan",132,53,0.25,0.313,0.273,0.563,0.425,0.486,0.327,4,16,97,21,2199,91,91.75,10,33,37,0.7000000000000028,6.77,106,150,120,145,299,321,305
69,489446,"Yates, Kirby",137,50.4,0.308,0.538,0.2,0.846,0.491,0.404,0.219,4,13,93.3,40.7,2327,93.4,92.82,4,27,42,-0.6000000000000085,6.04,117,154,132,147,310,317,299
69,668684,"Tully, Tanner",116,59.5,0.231,0.308,0.182,0.538,0.426,0.386,0.231,3,13,89.8,33.9,1932,90.9,90.66,9,36,33,-0.20000000000000284,6.04,109,147,120,146,295,315,291
69,592865,"Williams, Taylor",219,31.5,0.353,0.059,0.375,0.412,0.387,0.357,0.29,6,17,91,7.3,2352,93.7,93.39,2,29,40,-0.29999999999999716,6.17,114,148,121,148,303,315,290
68,623433,"Anderson, Nick",102,66.7,0.231,0.462,0.091,0.692,0.418,0.715,0.468,3,13,92.8,26.5,2100,93,92.15,4,34,34,-0.9000000000000057,5.87,106,190,120,152,301,324,301
68,457915,"Guerra, Javy",148,45.9,0.5,0.583,0.5,1.083,0.67,0.622,0.429,6,12,87.1,18.5,2127,91.7,91.48,5,35,33,-0.09999999999999432,6.08,102,147,116,137,304,322,298
