"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
205,656970,"Smeltzer, Devin",1181,17.4,0.406,0.188,0.419,0.594,0.439,0.366,0.335,13,32,85,12.5,2555,75.2,74.34,16,75,130,-0.9000000000000057,5.77,104,151,115,146,298,331,293
204,663765,"Woodford, Jake",1853,11,0.206,0.147,0.214,0.353,0.309,0.393,0.295,7,34,92.3,8.7,2500,76,75.54,9,57,147,-0.5,6.32,118,156,117,150,296,319,298
204,641907,"Murphy, Patrick",628,32.5,0.306,0.041,0.469,0.347,0.324,0.285,0.226,15,49,87.3,7.1,2184,82.9,82.9,28,80,124,0,6.43,111,151,119,143,296,319,292
203,667498,"Dugger, Robert",745,27.2,0.263,0.158,0.276,0.421,0.331,0.285,0.219,10,38,85.8,31.6,2243,74.2,73.77,30,93,110,-0.4000000000000057,5.99,110,154,118,148,290,323,298
202,607192,"Glasnow, Tyler",1453,13.9,0.076,0.033,0.259,0.109,0.078,0.083,0.077,7,92,86.9,1.9,2973,83.5,84.28,64,110,92,0.7999999999999972,7.17,109,164,127,150,299,321,295
202,657746,"Ryan, Joe",2803,7.2,0.229,0.086,0.308,0.314,0.272,0.242,0.205,8,35,80.9,24.6,2373,74.5,74.11,16,69,133,-0.4000000000000057,6.03,116,164,115,152,296,329,294
201,452657,"Lester, Jon",2380,8.4,0.231,0.231,0.25,0.462,0.289,0.245,0.206,9,39,81.7,11.9,2437,72.6,72.44,30,85,116,-0.19999999999998863,6.21,111,153,117,148,303,322,295
198,624133,"Suárez, Ranger",4178,4.7,0.25,0.229,0.4,0.479,0.303,0.219,0.177,12,48,90.3,10.1,2229,76.5,76.25,35,93,105,-0.20000000000000284,6.17,110,151,118,147,303,326,287
197,448855,"Guerra, Junior",1225,16.1,0.185,0.037,0.238,0.222,0.27,0.294,0.196,5,27,84,4.4,2556,80.8,80.98,16,49,148,0.20000000000000284,6.36,116,158,119,150,303,325,298
196,592761,"Smith, Caleb",3301,5.9,0.195,0.244,0.208,0.439,0.303,0.309,0.213,8,41,88.3,22,2562,78.1,77.06,19,76,120,-1,5.5,111,153,119,149,301,323,296
192,657571,"Ferguson, Caleb",580,33.1,0.209,0.047,0.273,0.256,0.254,0.263,0.201,9,43,85.4,5.4,3084,78.3,77.6,14,70,122,-0.7000000000000028,6.06,110,154,119,147,298,314,290
186,666205,"Muller, Kyle",910,20.4,0.207,0.034,0.4,0.241,0.244,0.31,0.233,6,29,91.7,4.3,2427,80.6,79.86,33,72,114,-0.6999999999999886,6.15,106,151,120,145,308,322,290
185,544365,"Bañuelos, Manny",718,25.8,0.146,0,0.24,0.146,0.164,0.192,0.168,6,41,81.5,23.9,2465,81.7,81.64,32,86,99,-0.10000000000000853,6.28,108,149,114,148,295,319,291
184,669160,"May, Dustin",842,21.9,0.063,0,0.15,0.063,0.094,0.15,0.112,3,48,78.7,6.3,3226,86,85.95,34,73,111,0,6.5,115,160,125,149,296,315,290
183,594987,"Sadler, Casey",581,31.5,0.067,0.067,0.065,0.133,0.142,0.25,0.186,3,45,86,2.3,2819,79.6,78.91,25,80,103,-0.6999999999999886,5.94,109,152,115,146,288,324,295
181,643410,"Leiter Jr., Mark",1086,16.7,0.296,0.111,0.269,0.407,0.32,0.273,0.261,8,27,80.8,11.6,2264,73.2,73.02,13,56,125,-0.20000000000000284,6.5,109,152,113,154,299,321,296
180,668868,"Thompson, Zack",575,31.3,0.108,0.108,0.107,0.216,0.166,0.282,0.245,4,37,81.3,3,2811,75,74.85,12,71,109,-0.09999999999999432,6.52,114,154,119,151,296,320,299
