"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
134,665896,"Marte, Jose",349,38.4,0.12,0.08,0.188,0.2,0.227,0.311,0.223,3,25,89.7,29.2,2465,89.3,90.38,14,54,80,1.1000000000000085,6.91,112,152,118,148,297,322,292
133,608650,"Enns, Dietrich",360,36.9,0.171,0.057,0.231,0.229,0.186,0.252,0.242,6,35,87.5,25,2106,85.8,85.79,17,77,56,0,6.3,102,161,118,148,299,323,296
132,621074,"Rucker, Michael",1404,9.4,0.259,0.148,0.389,0.407,0.335,0.291,0.202,7,27,86.7,9.3,2424,89.2,89.46,25,69,63,0.29999999999999716,6.2,107,154,119,150,301,327,303
130,663770,"Evans, Demarcus",522,24.9,0.25,0.286,0.357,0.536,0.351,0.195,0.146,7,28,88.1,23.3,2452,85.9,86.27,27,73,57,0.3999999999999915,6.31,113,155,123,147,306,326,296
130,667463,"King, John",1445,9,0.343,0.257,0.385,0.6,0.426,0.343,0.279,12,35,90.1,16,2265,87,86.76,21,74,56,-0.20000000000000284,5.97,113,152,119,146,298,324,293
128,664353,"Urquidy, José",4271,3,0.227,0.045,0.263,0.273,0.259,0.396,0.326,5,22,87.5,5.4,2508,87.4,87.09,14,46,82,-0.30000000000001137,5.94,109,154,121,148,296,327,295
128,596001,"Junis, Jakob",2429,5.3,0.314,0.171,0.357,0.486,0.359,0.301,0.264,11,35,87.5,16.6,2321,88.3,87.74,13,69,59,-0.5999999999999943,5.74,106,156,115,147,300,321,300
127,663752,"Morris, Cody",404,31.4,0.214,0.036,0.25,0.25,0.235,0.363,0.308,6,28,88.6,13.1,2329,88.2,88.63,14,63,64,0.3999999999999915,6.35,108,153,117,148,300,312,291
126,605138,"Benjamin, Wes",461,27.3,0.258,0.226,0.3,0.484,0.355,0.246,0.164,8,31,88,11.5,2295,85.5,85.33,18,63,63,-0.20000000000000284,5.98,112,155,122,148,300,322,296
123,670174,"Winckowski, Josh",1194,10.3,0.25,0.25,0.214,0.5,0.342,0.373,0.318,4,16,85.2,-3.9,2140,88.6,89.18,15,51,72,0.6000000000000085,6.51,112,154,105,151,291,328,298
123,474463,"Anderson, Brett",1508,8.2,0.308,0.231,0.35,0.538,0.38,0.437,0.349,8,26,94.4,15.8,2036,85.7,85.56,16,53,70,-0.10000000000000853,5.92,109,152,117,145,302,323,296
123,502239,"Cahill, Trevor",665,18.5,0.231,0.269,0.235,0.5,0.331,0.39,0.26,6,26,87.2,14.2,2211,85.2,85.19,22,62,61,0,6.17,108,149,118,146,300,321,288
